date,Esperance_1,Esperance_2,Esperance_3,Mundrabilla,Eucla_1,Eucla_2,Yalata,Ceduna
20190917,0.2601799964904785,0.27410873770713806,0.24761298298835754,0.23524987697601318,0.4848537743091583,0.28875380754470825,0.3025895953178406,0.36140501499176025
20190918,,,0.2188207060098648,0.28946223855018616,0.3369330167770386,0.31605640053749084,,0.3859792649745941
20190919,,,0.1703389436006546,0.23771296441555023,0.21605288982391357,,0.2743680477142334,
20190920,0.22673062980175018,0.23351171612739563,0.1765897572040558,0.19305898249149323,0.322598397731781,0.345477432012558,0.2605717182159424,0.25582677125930786
20190921,0.17326903343200684,0.24169383943080902,0.1761559396982193,0.21074798703193665,0.3430984914302826,0.21673205494880676,0.2546287178993225,0.3052130341529846
20190922,0.16577453911304474,0.1905210018157959,0.17269232869148254,0.18363972008228302,0.32439500093460083,0.29428550601005554,0.26925477385520935,0.2818390130996704
20190923,0.2587718963623047,0.2585844099521637,0.17241135239601135,0.2651536762714386,0.3775664269924164,0.23216471076011658,0.25076037645339966,0.2980961501598358
20190924,0.248015359044075,,,,0.31308114528656006,0.2716238498687744,0.27236005663871765,0.3272763192653656
20190925,0.38475027680397034,0.27130016684532166,0.1981099396944046,0.25028499960899353,0.31261488795280457,0.2565253674983978,0.2607107162475586,0.34892863035202026
20190926,0.280279278755188,0.30817365646362305,0.24544556438922882,0.3025417625904083,0.2667752504348755,0.2546650767326355,0.2498689889907837,0.22175107896327972
20190927,0.19504153728485107,,,,,0.27009981870651245,0.2893349230289459,0.31693288683891296
20190928,0.14950306713581085,,,,0.27980417013168335,0.3265858590602875,0.29143503308296204,0.3374367356300354
20190929,0.23873569071292877,0.22081173956394196,,0.19072039425373077,,0.30827248096466064,,
20190930,0.2588863670825958,0.24085277318954468,0.17717701196670532,0.31392285227775574,0.34016284346580505,0.3620501458644867,0.39908042550086975,0.4394043982028961
20191001,0.2593541145324707,0.29546502232551575,0.25258442759513855,0.1829189658164978,0.2853583097457886,0.309569776058197,0.32656651735305786,0.30594828724861145
20191002,0.25468161702156067,0.2596151530742645,,,,,0.3290882408618927,0.3050239682197571
20191003,,,0.20053280889987946,0.282470166683197,0.3676822781562805,0.32040634751319885,0.31592458486557007,0.3513563871383667
20191004,,,,0.32456618547439575,0.49118438363075256,0.297093003988266,0.2982085645198822,0.3743899166584015
20191005,0.16220396757125854,0.1687021404504776,0.18070009350776672,0.2951793670654297,,,0.2895251512527466,0.41902169585227966
20191007,0.21678274869918823,0.22944959998130798,0.16318251192569733,0.27452418208122253,0.3050142526626587,0.21867583692073822,0.18668295443058014,0.16813935339450836
20191008,0.27261441946029663,0.26661622524261475,0.17946161329746246,0.2760202884674072,0.39542123675346375,0.26501062512397766,0.2867804169654846,0.3453863859176636
20191009,,,0.20181341469287872,0.3172321021556854,0.5540079474449158,0.2346862405538559,0.2592270076274872,0.3246763348579407
20191010,0.23048409819602966,0.27947455644607544,0.25993403792381287,0.1776658147573471,0.9531617760658264,0.313113808631897,0.29930001497268677,0.297997385263443
20191011,,0.19960685074329376,0.15828925371170044,0.22963610291481018,0.33225777745246887,0.3203545808792114,0.34367746114730835,0.40714317560195923
20191012,,,,,,,,0.36065757274627686
20191013,0.18942047655582428,0.24223755300045013,0.18272608518600464,0.2442922443151474,0.3506120443344116,0.25072968006134033,0.23694361746311188,0.1674644649028778
20191014,,0.23025839030742645,0.17723092436790466,0.29370763897895813,0.424111932516098,0.23703019320964813,0.2497033178806305,0.2756902575492859
20191015,0.16987554728984833,0.19212791323661804,,,0.24390478432178497,0.219830721616745,0.24343588948249817,0.2292584776878357
20191016,0.1387491375207901,0.1641913801431656,0.14921750128269196,,,,,0.6539673209190369
20191017,0.2175137847661972,0.2542083263397217,0.21365782618522644,0.20084109902381897,0.25916239619255066,0.23175109922885895,0.24633187055587769,0.28660333156585693
20191018,0.19592325389385223,0.21570038795471191,0.1631925404071808,0.1528538018465042,0.18335957825183868,0.20577551424503326,0.1846390962600708,0.21913744509220123
20191019,0.29096487164497375,0.27139812707901,0.15656279027462006,0.3433876931667328,0.43036124110221863,0.22677621245384216,0.23717807233333588,0.2746536433696747
20191020,,,,,,,0.27785059809684753,0.29975399374961853
20191021,,0.35554975271224976,0.2362857311964035,0.29973724484443665,,,0.28102976083755493,0.3067611753940582
20191022,0.23203998804092407,0.28052622079849243,,,0.3317694664001465,0.3177500069141388,0.29123908281326294,0.2932743728160858
20191023,0.21048450469970703,0.2558582127094269,0.22796714305877686,0.30314698815345764,0.3789163827896118,0.2623613178730011,0.27005764842033386,0.2916415333747864
20191024,0.19719353318214417,0.2144840508699417,0.19841162860393524,0.2996527850627899,0.15414343774318695,0.23252268135547638,0.2462352216243744,
20191025,,,0.2796994745731354,0.44360578060150146,0.5362233519554138,0.29798251390457153,0.36331287026405334,
20191026,0.2155403047800064,0.2701796889305115,0.1992591768503189,,,0.29050713777542114,0.3531871438026428,0.29483911395072937
20191027,0.24447427690029144,0.22487249970436096,0.1781952828168869,0.3008279800415039,0.2770358622074127,0.23697277903556824,,
20191028,,,,0.3342263102531433,0.3324604332447052,0.27793386578559875,0.34851816296577454,0.33354461193084717
20191029,0.21003907918930054,,,,,0.39578208327293396,0.3756372928619385,0.2822560667991638
20191030,0.2871983051300049,0.32248973846435547,0.26035040616989136,0.3454650342464447,0.3515961468219757,,0.31919002532958984,0.3013172447681427
20191031,,,,,,,,
20191101,0.11665759235620499,,,,,,,
20191102,0.263294517993927,0.3348971903324127,0.15512074530124664,0.28006109595298767,0.2827293872833252,,,
20191103,0.21393272280693054,0.2382335513830185,0.20207227766513824,0.3638083338737488,0.5178599953651428,0.3040791451931,0.239260733127594,0.2555093765258789
20191104,0.24206769466400146,0.2629256546497345,0.17177005112171173,0.3386196792125702,0.388864129781723,0.24699802696704865,0.3511631488800049,0.2972598373889923
20191105,,,,0.3230905830860138,0.48453518748283386,0.2581826448440552,0.33328506350517273,0.288231760263443
20191106,0.16086345911026,0.24926495552062988,,,,,,0.22960014641284943
20191107,,0.3530843257904053,,,,,,
20191108,0.20725728571414948,0.26315879821777344,0.18166586756706238,0.21569445729255676,,0.22778940200805664,0.3215444087982178,0.2618952691555023
20191109,0.2705347537994385,0.26879680156707764,0.18456275761127472,0.3737197518348694,0.48094502091407776,0.2521895170211792,0.34630241990089417,0.3179354667663574
20191110,,,0.2194240391254425,0.41888710856437683,0.4814618229866028,0.251680850982666,0.317216694355011,0.3015262484550476
20191111,,,,,,,,
20191112,0.21860705316066742,0.19531676173210144,0.1725766360759735,0.3449137210845947,,,,
20191113,0.18579421937465668,0.23719006776809692,0.18253181874752045,0.28558170795440674,0.286264032125473,0.2599627375602722,0.37175455689430237,
20191114,0.1819213181734085,0.2284831553697586,0.16669757664203644,0.29690223932266235,0.4134563207626343,0.2224932461977005,0.3127078115940094,0.3230507969856262
20191115,,,0.10067994147539139,0.3460598289966583,0.3937794864177704,0.2056676298379898,0.2855493724346161,0.29107868671417236
20191116,,,,,0.2852017283439636,0.20473037660121918,0.2809361219406128,0.32010483741760254
20191117,0.24052001535892487,0.2476993054151535,,,,,,0.5682138800621033
20191118,,,,,0.3101175129413605,0.2711150050163269,0.2757071554660797,
20191119,,,0.237237811088562,0.28611138463020325,0.42408326268196106,0.31176793575286865,0.31523874402046204,0.3599855601787567
20191120,,0.17010200023651123,0.12619398534297943,,,,,0.35939061641693115
20191121,,,,0.37847280502319336,0.4223979413509369,0.2629755735397339,0.2612583339214325,0.30398303270339966
20191122,0.1540403813123703,,,,,,0.2766084372997284,0.3323308825492859
20191123,0.20559187233448029,0.2649201452732086,0.16552554070949554,0.22649383544921875,0.23860788345336914,,,
20191124,0.1570669263601303,,,0.3522908687591553,,0.2319149225950241,,0.37397313117980957
20191125,0.1230575293302536,0.22678351402282715,0.12217925488948822,0.08860675245523453,,,,
20191126,,,0.1773727536201477,0.3313901126384735,0.5008164644241333,0.321526437997818,0.30479320883750916,0.33356529474258423
20191127,0.17817382514476776,,,,,0.22470398247241974,0.3014738857746124,0.3649464547634125
20191128,,,,0.2296331226825714,,,,
20191129,0.14129149913787842,0.2453286498785019,0.17935951054096222,0.13746386766433716,0.22051793336868286,0.2435518056154251,,
20191130,0.1350662112236023,,0.10282012075185776,0.153123140335083,,,,
20191201,,,,,0.13896365463733673,0.2119857221841812,0.2221977710723877,
20191202,,,,,,0.17865701019763947,0.254790335893631,0.29586637020111084
20191203,0.23226846754550934,0.2846716642379761,0.19687816500663757,0.20488043129444122,,,,
20191204,0.24015218019485474,0.21943961083889008,0.1415005475282669,0.2686445713043213,0.3577713072299957,0.30567240715026855,,
20191205,,,,,0.4600066542625427,0.3760891854763031,0.2641651928424835,0.3000384271144867
20191206,,0.30741649866104126,0.17299099266529083,0.3405110538005829,0.28905779123306274,0.30100303888320923,0.2782348096370697,0.31088459491729736
20191207,,,,,,0.28613826632499695,0.3009765148162842,0.35891956090927124
20191208,0.12618966400623322,,,,,,,
20191209,0.1839602291584015,0.26068365573883057,0.1312977522611618,0.2606631815433502,,,,
20191210,0.14038927853107452,,0.16508841514587402,0.3218579590320587,,,0.3407702147960663,0.2017337828874588
20191211,0.17718151211738586,0.16858169436454773,0.07737096399068832,,,,0.3431640863418579,0.3764660060405731
20191212,,,,0.3179686367511749,0.3850482106208801,0.3708835542201996,0.3740312159061432,0.4018068313598633
20191213,0.20471066236495972,,,,,,0.3883069157600403,0.40919265151023865
20191214,0.19060294330120087,0.18983209133148193,0.1734997183084488,0.2617586553096771,,,,
20191215,,,,,0.428864449262619,0.2863926291465759,0.3416331708431244,0.29232144355773926
20191216,0.17058075964450836,,,,,,,
20191217,,0.20034781098365784,0.17141911387443542,0.39290904998779297,0.5810353755950928,0.28604328632354736,0.2989494800567627,0.22684471309185028
20191218,,,,,,0.25719237327575684,0.3037554919719696,0.2943122386932373
20191219,,0.18362274765968323,0.17537495493888855,,,,,0.3032265603542328
20191220,0.14487749338150024,0.22784437239170074,0.18044811487197876,,,,,
20191221,0.14965572953224182,0.32928571105003357,0.20526304841041565,,,,,
20191222,,0.20797309279441833,0.14108482003211975,,,,,
20191223,,,,,0.44986817240715027,0.3795892298221588,0.39684197306632996,
20191224,0.1508958786725998,0.15105444192886353,,,,,,
20191225,,,,,,,,
20191226,0.1931479275226593,0.224459707736969,0.15619626641273499,,,0.3458985984325409,0.37834271788597107,0.3179932236671448
20191227,0.1720067858695984,0.2437780648469925,0.15270467102527618,0.26620933413505554,,0.28239867091178894,,0.3175421357154846
20191228,,,,0.21164554357528687,,0.27520233392715454,0.3423851430416107,0.38683998584747314
20191229,,0.2277873009443283,,,,,0.3927385210990906,0.37416723370552063
20191230,0.15840350091457367,0.1594557762145996,0.1197536438703537,0.11651737987995148,,,,
20191231,0.15256085991859436,0.23240692913532257,0.16040004789829254,0.314739853143692,0.3103030323982239,0.253338485956192,0.3234628438949585,0.26773011684417725
20200101,0.17232443392276764,0.23915575444698334,0.14294566214084625,0.28754913806915283,0.47066864371299744,0.25877028703689575,0.30121973156929016,0.34129321575164795
20200102,,,0.17795869708061218,0.5867018103599548,0.2501991093158722,0.3548528254032135,0.3909405767917633,0.3877570331096649
20200103,,,,,,,,
20200104,0.14148566126823425,0.19884295761585236,0.14267143607139587,0.16146406531333923,,,,
20200105,0.18312907218933105,0.259115993976593,0.17375116050243378,0.36858654022216797,0.5368897318840027,0.38636481761932373,,
20200106,0.18127858638763428,0.26493820548057556,0.20049510896205902,0.39755913615226746,0.5546548366546631,0.36894604563713074,0.3839990794658661,0.38910016417503357
20200107,,0.29412782192230225,0.18499234318733215,0.37004804611206055,0.5104557871818542,0.3510143458843231,0.36492592096328735,0.4143979549407959
20200108,,,,,,0.34558790922164917,0.3446064591407776,0.41216933727264404
20200109,,,,,,,,
20200110,0.1722436398267746,0.16982926428318024,0.09683570265769958,,,,,
20200111,0.16460159420967102,0.3148154616355896,0.18113233149051666,0.4153223931789398,0.34419533610343933,0.39647987484931946,0.4203821122646332,0.3853757679462433
20200112,0.1948910355567932,0.2821769416332245,0.14087750017642975,0.30799195170402527,0.5335080623626709,0.42834144830703735,0.4207474887371063,0.41115981340408325
20200113,,,,0.3997865319252014,0.5431110858917236,0.3904099464416504,0.36169174313545227,0.4138808846473694
20200114,0.17493996024131775,,,,,,0.4574506878852844,0.4301131069660187
20200115,,,,,,,,
20200116,0.15553933382034302,,,0.22812609374523163,0.6877323985099792,0.34236806631088257,0.40058618783950806,
20200117,,,,0.34851306676864624,0.2893657684326172,0.5765246152877808,0.4344886243343353,0.5803535580635071
20200118,,,,,0.3704211413860321,0.4968808889389038,0.4154139757156372,0.5165843963623047
20200119,0.203907310962677,,,,,0.38042905926704407,0.37840306758880615,0.4871780574321747
20200120,0.24593882262706757,0.31782326102256775,0.2277122586965561,0.39271098375320435,,,,
20200121,,0.1077759861946106,0.297120600938797,0.23662632703781128,,0.4415164291858673,0.3492296636104584,0.24472680687904358
20200122,,,,,,,,
20200123,,0.4340856373310089,0.21574783325195312,0.451780766248703,0.5343223214149475,0.42824694514274597,0.30846625566482544,0.24796062707901
20200124,,,,,0.7175931930541992,0.49386724829673767,0.3712295889854431,0.35231712460517883
20200125,0.2291812300682068,0.2902596890926361,0.21194308996200562,0.18488238751888275,,,,0.3575511574745178
20200126,0.18617703020572662,0.3086400628089905,0.19347704946994781,0.3689143657684326,0.5233949422836304,0.36474287509918213,,
20200127,0.1890091747045517,0.29434147477149963,0.1969549059867859,0.40940922498703003,0.5097339153289795,0.31034693121910095,0.3805084824562073,0.36084702610969543
20200128,0.19772107899188995,0.29935458302497864,0.2118745744228363,0.4516311585903168,0.6620239615440369,0.3274444341659546,0.34165158867836,0.2981491684913635
20200129,,,0.2597770392894745,0.4794379472732544,0.6354570388793945,0.32168036699295044,0.33449310064315796,0.3130339980125427
20200130,0.1792299449443817,,,,,,0.3348838984966278,0.23590102791786194
20200131,0.2054489105939865,0.260272353887558,0.19537687301635742,0.2770891785621643,,,,
20200201,0.2001861035823822,0.3191166818141937,0.22823937237262726,0.3502938151359558,0.40708127617836,0.2839294672012329,0.35841211676597595,0.2276308536529541
20200202,0.14477446675300598,0.34771987795829773,0.1917775273323059,0.13984204828739166,0.1779373735189438,0.2164529263973236,0.3633643686771393,0.3095873296260834
20200203,,,0.2842865288257599,0.43481677770614624,,,,0.1707003265619278
20200204,0.22364632785320282,,,,,0.2604186534881592,0.44807174801826477,0.4354586601257324
20200205,0.2093358188867569,0.3034752607345581,0.24643826484680176,0.44430872797966003,,,,
20200206,,0.3989221155643463,0.23745577037334442,0.480371356010437,0.47894611954689026,0.20744985342025757,0.4143257141113281,
20200207,0.3044922351837158,0.2552669644355774,0.2787809371948242,0.5537087321281433,,,0.464336633682251,0.4056018590927124
20200208,,,0.30368760228157043,0.5270710587501526,0.611510157585144,0.3640982210636139,0.5716035962104797,0.46477025747299194
20200209,,,,,,0.6508505344390869,0.49428313970565796,0.49118873476982117
20200210,0.25915849208831787,0.48816627264022827,,,,,,0.4248650074005127
20200211,,,,,,,,
20200212,0.203227236866951,,,0.9426762461662292,,,0.6371484398841858,0.5906223654747009
20200213,0.28892311453819275,0.3914666771888733,0.2887142300605774,0.22082874178886414,,0.49029889702796936,0.477586567401886,0.4104694128036499
20200214,,,0.21076641976833344,0.45063114166259766,0.5760149359703064,0.24988995492458344,0.30369338393211365,0.22426465153694153
20200215,0.15533731877803802,,,,,,0.6264564990997314,0.9608041048049927
20200216,0.2770650088787079,,0.28323179483413696,0.45601287484169006,,0.8792243599891663,,
20200217,0.2531759738922119,0.5197232365608215,0.27149471640586853,0.4465431571006775,,,,0.18285174667835236
20200218,0.28804686665534973,0.4791980981826782,,0.37894365191459656,,0.46448007225990295,0.35599905252456665,0.38621842861175537
20200219,,,0.356984943151474,0.413163423538208,,0.382365345954895,0.5540205836296082,0.42755311727523804
20200220,0.2987562119960785,0.46404528617858887,,,,0.5747119784355164,0.486274778842926,0.40268969535827637
20200221,0.3143669664859772,0.40523505210876465,0.2920200526714325,0.5820183753967285,,,,
20200222,,0.3007168471813202,,0.5840362906455994,0.5875210762023926,0.7048559188842773,0.6706126928329468,0.5161554217338562
20200223,0.269003689289093,0.38651081919670105,0.36040806770324707,,,,,0.4722263514995575
20200224,0.4022459387779236,,,0.4777213931083679,0.6863002181053162,0.7046124339103699,0.6067267060279846,0.5018479228019714
20200225,0.2389211803674698,,,,,0.8977975249290466,0.5473238825798035,0.4590255916118622
20200226,,,0.16908587515354156,,,,0.5663375854492188,0.4091914892196655
20200227,,0.4414016306400299,0.2451632022857666,0.3192433714866638,0.526212751865387,0.576163649559021,0.5038094520568848,
20200228,,,0.5711713433265686,0.7335830330848694,0.8893032073974609,0.7400124073028564,0.5143202543258667,0.5632443428039551
20200229,,,,,1.1793358325958252,0.7376898527145386,0.5226858258247375,0.3778100311756134
20200301,,,,0.5128731727600098,0.6331930756568909,0.5972228050231934,,
20200302,,,,,,,0.5260198712348938,
20200303,0.5477446913719177,0.3857925534248352,0.28853556513786316,0.5283207893371582,0.489484578371048,0.5802837014198303,,
20200304,0.5324333906173706,0.8043457865715027,0.5283762812614441,,0.485124796628952,0.5632134675979614,0.5640909075737,0.5108439326286316
20200305,,,0.4704282581806183,0.6472047567367554,0.7903310060501099,0.6821976900100708,0.5997347831726074,0.417635440826416
20200306,,,0.4839518666267395,0.6788460612297058,0.8587828874588013,0.6898375749588013,0.6025513410568237,0.5380546450614929
20200307,0.5266742706298828,0.5301126837730408,,,0.862069308757782,,0.6846622228622437,0.4718562662601471
20200308,,,0.44506335258483887,0.4564841389656067,0.5826534032821655,,,1.1755138635635376
20200309,0.7749532461166382,0.7279881238937378,0.3299112319946289,0.43000638484954834,,0.7454749941825867,0.7117278575897217,0.52854323387146
20200310,0.32944923639297485,0.6487686038017273,0.4291965663433075,,0.8479772210121155,0.7993043065071106,0.6285496950149536,0.5007960200309753
20200311,0.5041319727897644,0.66862952709198,0.3311973810195923,,0.592467725276947,0.6730607748031616,0.8842557072639465,
20200312,,0.5171906352043152,0.36733704805374146,0.5064302682876587,0.6760922074317932,0.5145930051803589,0.5186391472816467,0.49209117889404297
20200313,0.12841098010540009,,,0.2680644392967224,,,,0.5982639193534851
20200314,,,,,,0.45781269669532776,0.5990768074989319,0.6526656150817871
20200315,0.7724806666374207,,0.6944961547851562,0.799594521522522,1.3525820970535278,,0.7970658540725708,0.6056689620018005
20200316,0.41574493050575256,0.6447008848190308,0.3896696865558624,,,,,1.031213641166687
20200317,,,,,,0.4734713137149811,0.764322817325592,0.5850743651390076
20200318,0.4078139662742615,0.6675636768341064,0.30465325713157654,0.4153074026107788,0.8403452038764954,,,
20200319,0.3767780661582947,0.6570379137992859,0.4105129539966583,0.5144110918045044,0.7250828742980957,0.5290119647979736,0.5085301995277405,0.438266396522522
20200320,,,,,,,0.4351623058319092,0.4442628026008606
20200321,0.38914400339126587,0.5271749496459961,0.3645242154598236,0.5606004595756531,,,,
20200322,,,,,,,,
20200323,0.43895843625068665,0.5060536861419678,0.3792341947555542,,,,,
20200324,0.4572044909000397,0.5843608379364014,0.3458760678768158,0.5705201625823975,0.7485097646713257,0.45975854992866516,0.553031861782074,
20200325,0.5674234628677368,1.0742865800857544,0.6698832511901855,0.37432512640953064,0.3976404070854187,0.42187297344207764,0.5921019315719604,0.5771085023880005
20200326,0.5435041189193726,0.8916634321212769,0.577092170715332,0.7910166382789612,1.0528819561004639,1.3839647769927979,0.7469627261161804,0.681770384311676
20200327,,,0.46850985288619995,0.6923319697380066,0.8076216578483582,0.7616263628005981,0.9900146126747131,1.0835453271865845
20200328,0.309609979391098,0.8165650963783264,0.4284823536872864,0.6833812594413757,0.7800760269165039,0.9061170220375061,0.9937831163406372,0.8245360851287842
20200329,0.45384126901626587,0.5993017554283142,0.41597840189933777,0.5628196597099304,0.7817230820655823,,,
20200330,0.5466392636299133,1.2987602949142456,0.404487282037735,0.5240077972412109,0.6506933569908142,0.46061134338378906,0.449128657579422,0.4466438591480255
20200331,0.4580213725566864,0.7913516163825989,0.536458432674408,0.7476155757904053,,,,0.36022329330444336
20200401,0.3764922320842743,0.6503087282180786,0.42520806193351746,0.6029183268547058,0.9239919781684875,0.5017439723014832,0.4638930559158325,0.4524288475513458
20200402,0.21292449533939362,0.6635476350784302,,,,,,
20200403,,0.5721368193626404,0.43420282006263733,0.6997283697128296,0.7995859384536743,0.5310346484184265,0.30920425057411194,0.4821602702140808
20200404,,0.34025079011917114,0.2731854021549225,0.4493946135044098,0.7397347688674927,0.5532293319702148,0.5441391468048096,0.40557169914245605
20200405,,,,0.5118668079376221,0.50324547290802,0.4625486433506012,0.5072357058525085,0.49363699555397034
20200406,0.3309005796909332,,,,1.0670068264007568,0.7559943795204163,0.7624419331550598,
20200407,0.4885333478450775,0.6941196322441101,0.6180554628372192,1.097164273262024,1.0498096942901611,0.6261576414108276,0.5205228924751282,0.4732263386249542
20200408,0.49656811356544495,0.8564243912696838,0.5499400496482849,0.8579874634742737,0.9912912249565125,0.5720568895339966,0.6389967799186707,0.6504183411598206
20200409,0.5093027353286743,0.7893476486206055,0.5081513524055481,0.7240380048751831,0.8945781588554382,0.5421570539474487,0.5967842936515808,0.6005568504333496
20200410,0.4872625470161438,0.701494038105011,0.5270872116088867,0.7439910173416138,0.7680438160896301,0.5035352110862732,0.5781106948852539,0.6921961903572083
20200411,0.483615905046463,0.8128320574760437,0.48208504915237427,0.667773425579071,0.8957334756851196,0.4803215265274048,0.5571511387825012,
20200412,0.3863063454627991,,0.662079393863678,0.8476818203926086,1.0560003519058228,0.4828214943408966,,
20200413,0.3026075065135956,0.8141965866088867,0.36263689398765564,0.6561185121536255,0.7707645893096924,0.4760151207447052,0.5227705836296082,0.5488895773887634
20200414,,,,0.6303055882453918,0.6919293403625488,0.439154714345932,0.5421456098556519,0.5699887275695801
20200415,0.35276108980178833,0.6153585910797119,,,,,,
20200416,0.3464813828468323,0.4669041633605957,0.35202303528785706,,,0.41252943873405457,0.3020181953907013,
20200417,0.3915347456932068,0.6912573575973511,0.45679718255996704,0.4355337917804718,0.8267257809638977,0.4115469455718994,0.5157983303070068,0.4658646881580353
20200418,0.3970964848995209,0.8577132225036621,0.44708022475242615,0.649558961391449,0.8949759006500244,0.505541980266571,0.4608812630176544,0.5087052583694458
20200419,,,,,,,,0.41987118124961853
20200420,0.5890620350837708,0.5650027394294739,0.4801543354988098,0.47905635833740234,0.6265029907226562,0.5691454410552979,0.3778899312019348,
20200421,0.4383777379989624,0.7498412132263184,0.6225119829177856,0.7002452611923218,0.8632144331932068,0.6304453015327454,0.5199866890907288,0.5576086640357971
20200422,,,0.8770215511322021,0.8342456221580505,0.8893254995346069,0.7023276090621948,0.6348129510879517,0.7738342881202698
20200423,0.43861380219459534,0.6210393905639648,0.44261470437049866,0.5327202677726746,0.8537462949752808,0.5318118333816528,0.48494863510131836,0.513866126537323
20200424,0.19763389229774475,,0.3921782970428467,0.5100317597389221,0.8385703563690186,0.6454282402992249,0.49989810585975647,0.5397288799285889
20200425,,,,,,,,
20200426,0.5637186169624329,0.767441987991333,1.19346284866333,,0.8549681901931763,,,
20200427,0.4265352189540863,0.6345683336257935,,,,,0.36482611298561096,0.3602443337440491
20200428,0.3837374448776245,0.43674877285957336,0.3505112826824188,,1.1011896133422852,0.5927410125732422,0.575645387172699,0.632161021232605
20200429,0.3300037980079651,0.47983086109161377,0.5258036255836487,0.5905324816703796,1.0103130340576172,0.6522969007492065,0.6465854644775391,0.4619083106517792
20200430,0.3853156268596649,0.4847702980041504,0.3994743227958679,0.3401987552642822,0.7709459066390991,0.7348186373710632,0.6484363675117493,0.6184463500976562
20200501,0.5530247688293457,,,,,,0.44638991355895996,0.34314045310020447
20200502,0.6365333795547485,0.7830498814582825,0.8811197876930237,1.1147618293762207,1.5839670896530151,,,
20200503,0.4945853650569916,0.7217698693275452,0.6056573390960693,0.8425323963165283,1.6369907855987549,0.9038531184196472,0.7690033316612244,0.7632365226745605
20200504,0.6003063321113586,0.899165689945221,0.7057207822799683,0.8566539883613586,1.1240428686141968,0.7658746838569641,0.7225371599197388,0.7800878882408142
20200505,0.4290364980697632,0.6383236050605774,0.554404616355896,0.7589544057846069,1.0881383419036865,0.7303513288497925,0.7241209745407104,0.8116880655288696
20200506,,,,0.6591379642486572,1.1188955307006836,0.7394666075706482,,
20200507,0.5881118178367615,0.6062428951263428,0.8555468916893005,1.1102991104125977,1.6561955213546753,1.0042359828948975,0.843899667263031,0.34088969230651855
20200508,0.3733063042163849,0.6327940821647644,0.673660159111023,0.5489497780799866,0.9622964262962341,0.8603090643882751,0.9544287323951721,0.7003986239433289
20200509,0.24089033901691437,0.4868968427181244,0.4885225296020508,0.4608246982097626,0.8073294758796692,0.6750397682189941,0.5015478134155273,0.4820786118507385
20200510,0.5410565137863159,0.722072958946228,0.6486104726791382,0.6180779337882996,0.9269923567771912,0.6815857291221619,0.7057800889015198,0.623081386089325
20200511,0.5387350916862488,0.5307019948959351,0.6338236927986145,0.6341813802719116,0.9686123728752136,0.754612386226654,1.072640061378479,0.6493595242500305
20200512,0.4084683954715729,0.5656746625900269,,0.21171849966049194,,0.711332380771637,0.7601426243782043,0.6278978586196899
20200513,0.5233931541442871,0.7123047709465027,,0.6733028888702393,0.8207931518554688,0.8993529081344604,,0.4800325334072113
20200514,0.46864140033721924,0.6345233917236328,0.6046125888824463,0.6094920039176941,0.9205133318901062,0.7904370427131653,0.8320623636245728,0.8400824666023254
20200515,0.4420340359210968,0.5678369402885437,0.5761280059814453,0.5791131854057312,0.8656051158905029,0.7246962189674377,0.7312168478965759,0.5670918822288513
20200516,,0.4820459187030792,0.36357125639915466,0.5131060481071472,0.8250206708908081,0.7031017541885376,0.7138205766677856,0.564359188079834
20200517,0.6899703741073608,,,,0.7120263576507568,0.7344427108764648,0.7238337397575378,0.5723142027854919
20200518,,0.43779295682907104,0.5344963669776917,0.6711584329605103,1.2002817392349243,0.7638906240463257,0.7944358587265015,
20200519,0.3544670045375824,0.4925290048122406,0.4312680959701538,0.4429052174091339,0.7307749390602112,0.755490243434906,0.8429216742515564,0.9286165237426758
20200520,,0.4650813937187195,0.2845664918422699,0.28434592485427856,0.44532424211502075,0.6350468397140503,0.7072140574455261,0.7613118290901184
20200521,0.15781626105308533,0.29352089762687683,0.4061131179332733,0.43872755765914917,0.6675916910171509,0.5328387022018433,0.6826459765434265,0.46096089482307434
20200522,0.7228179574012756,0.4912935197353363,0.47230657935142517,0.4733501672744751,,,,
20200523,0.5173591375350952,0.6623213887214661,0.6866075992584229,0.6091834306716919,0.4671783149242401,0.38659119606018066,0.4675271809101105,0.46799972653388977
20200524,,,,,,0.8436911106109619,0.85384202003479,0.5425896644592285
20200525,,,0.732178807258606,0.5135216116905212,0.6511930823326111,,,
20200526,0.29026803374290466,0.4114497900009155,0.473996639251709,0.744603157043457,0.9360019564628601,0.7336021065711975,0.7547013759613037,0.4517122209072113
20200527,0.5135062336921692,0.556083619594574,0.48505306243896484,0.4110325276851654,0.6389990448951721,0.5696294903755188,0.6514590978622437,0.5236986875534058
20200528,0.5766690373420715,0.6539443135261536,0.6482025384902954,0.5269526243209839,0.7717728018760681,0.6994389891624451,0.7741928696632385,0.7060060501098633
20200529,0.6506029367446899,0.7454910278320312,0.6260154247283936,0.5126773715019226,0.8435702323913574,0.7494857311248779,0.795405387878418,0.7522487640380859
20200530,0.2733858525753021,0.3524838089942932,0.5526979565620422,0.5027926564216614,0.8569309115409851,0.8080533742904663,0.7995298504829407,0.7196567058563232
20200531,0.36510446667671204,0.34254512190818787,0.538180410861969,0.43877676129341125,0.6244485378265381,0.7018292546272278,0.7910428047180176,0.8055949807167053
