date,Esperance_1,Esperance_2,Esperance_3,Mundrabilla,Eucla_1,Eucla_2,Yalata,Ceduna
20200915,16.747329711914062,,,,15.105724334716797,14.683039665222168,14.921636581420898,15.236079216003418
20200916,,,,,15.373836517333984,,15.474547386169434,15.618484497070312
20200917,,,,,,,,
20200918,16.107255935668945,,,,,,,
20200919,16.229970932006836,15.427928924560547,,14.588974952697754,,14.96554946899414,15.163250923156738,
20200920,16.203311920166016,15.960906982421875,15.523898124694824,15.452047348022461,15.536537170410156,15.769810676574707,15.883956909179688,15.659650802612305
20200921,,16.125886917114258,15.416295051574707,15.367793083190918,15.051483154296875,15.092972755432129,14.331299781799316,13.869389533996582
20200922,,,,,15.846181869506836,15.68654727935791,15.487359046936035,15.347831726074219
20200923,16.1347599029541,15.409004211425781,15.223286628723145,,,,,15.836277961730957
20200924,16.3123836517334,15.940461158752441,15.68604850769043,15.371453285217285,15.175143241882324,,,
20200925,,,,15.299297332763672,15.274904251098633,15.320528030395508,15.216195106506348,15.217886924743652
20200926,16.737133026123047,15.806941032409668,15.574991226196289,15.22219467163086,15.145678520202637,15.091846466064453,15.211910247802734,15.11801815032959
20200927,,,,16.02490234375,15.751742362976074,15.580290794372559,15.496541023254395,15.308895111083984
20200928,,,,,,,,15.930412292480469
20200929,16.193870544433594,15.867294311523438,15.475908279418945,15.093358993530273,14.6986083984375,,,
20200930,,,,,,,,
20201001,16.82994270324707,16.470521926879883,16.173364639282227,15.950511932373047,15.861478805541992,15.861552238464355,15.704358100891113,15.68716812133789
20201002,,,16.80886459350586,16.560991287231445,16.58636474609375,16.488880157470703,16.4803524017334,16.378196716308594
20201003,,,,,,,16.827999114990234,16.917959213256836
20201005,,,15.707554817199707,15.652992248535156,15.658137321472168,15.756134033203125,15.733682632446289,
20201006,16.272361755371094,,15.528712272644043,15.483542442321777,15.445141792297363,15.475547790527344,15.6196870803833,15.51910400390625
20201007,16.753711700439453,16.528045654296875,15.851311683654785,15.558110237121582,15.273172378540039,15.170111656188965,,
20201008,,,,,16.08054542541504,15.884053230285645,15.714189529418945,15.393261909484863
20201009,15.950849533081055,15.29314136505127,14.989797592163086,,,,,
20201010,16.197965621948242,16.13920783996582,16.174522399902344,16.160709381103516,16.221782684326172,16.172351837158203,,
20201011,16.31337547302246,,,,,16.628028869628906,16.772266387939453,16.53314208984375
20201012,17.090139389038086,16.525054931640625,,,,16.095094680786133,,
20201013,,,,,,,,
20201014,17.08778953552246,,,,,,16.8527774810791,17.25874137878418
20201015,,,16.045475006103516,,,,,
20201016,,,15.52567195892334,,,,,
20201017,16.731172561645508,16.283781051635742,15.96237850189209,,,,,
20201018,,,,16.55782699584961,,,,
20201019,,,,,,,16.407615661621094,16.444974899291992
20201020,,16.277297973632812,16.453462600708008,16.237932205200195,,,,
20201021,,,,16.6092529296875,16.943340301513672,16.583423614501953,16.687332153320312,
20201022,,,,,16.218605041503906,,,
20201023,17.12131118774414,,16.36673355102539,16.021955490112305,,,,
20201024,,,,,,,,
20201025,16.333280563354492,16.212003707885742,,,,,,
20201026,16.611671447753906,16.151784896850586,16.050453186035156,16.14270782470703,16.069660186767578,15.977910995483398,,
20201027,16.827537536621094,16.523590087890625,16.336166381835938,16.404359817504883,16.576826095581055,16.26179313659668,15.994322776794434,15.641888618469238
20201028,17.09636878967285,17.057172775268555,16.858993530273438,16.776012420654297,16.812908172607422,16.487220764160156,16.367929458618164,16.37955093383789
20201029,,,,,17.076841354370117,16.626373291015625,16.326271057128906,16.513744354248047
20201030,16.70281410217285,,,,,,,16.367807388305664
20201031,17.097312927246094,16.613779067993164,16.55803108215332,16.596296310424805,,,,
20201101,,,,17.026113510131836,16.9281063079834,16.4337215423584,16.725717544555664,16.32164192199707
20201102,,,17.25260353088379,17.32583236694336,17.236215591430664,17.288522720336914,17.47175407409668,17.23677635192871
20201103,,,17.27809715270996,17.039445877075195,,,,
20201104,,,,,,17.450153350830078,17.196796417236328,
20201105,,16.744728088378906,,,,,,
20201106,16.803937911987305,16.661283493041992,16.583873748779297,16.416091918945312,16.751667022705078,16.711502075195312,16.2175235748291,
20201107,,,,,,16.641220092773438,16.320606231689453,16.288734436035156
20201108,,,16.996562957763672,16.831689834594727,17.189311981201172,,,16.04204750061035
20201109,,,,,,17.801067352294922,17.47552490234375,
20201110,,16.65401268005371,16.655725479125977,,,,,
20201111,16.569499969482422,,16.723499298095703,16.918012619018555,17.06553077697754,16.642654418945312,,
20201112,16.66790199279785,,,16.409902572631836,,,,
20201113,17.28143882751465,16.997289657592773,16.945091247558594,17.001123428344727,17.20709228515625,16.976886749267578,16.860673904418945,16.693389892578125
20201114,,,,,18.271944046020508,17.78757095336914,17.546276092529297,17.169851303100586
20201115,,,,,,,,18.03099822998047
20201116,16.799470901489258,16.80481719970703,16.736970901489258,16.91933822631836,17.209381103515625,,,
20201117,16.90447235107422,17.20853042602539,17.438508987426758,17.687952041625977,17.90930938720703,17.531131744384766,17.44133949279785,17.115087509155273
20201118,16.68773651123047,,16.780126571655273,,,,,
20201119,17.71046257019043,17.454345703125,,,18.05904197692871,17.691059112548828,,
20201120,,,,,,,18.043716430664062,17.889915466308594
20201121,17.53999900817871,17.67510986328125,17.656814575195312,,,,,
20201122,17.49201202392578,17.46922492980957,17.410036087036133,17.930253982543945,,,,
20201123,17.683332443237305,,,,17.432395935058594,,,
20201124,,18.870346069335938,18.14340591430664,18.315126419067383,18.63735580444336,17.80499839782715,17.792800903320312,17.373491287231445
20201125,,,,,19.305206298828125,18.729021072387695,18.523883819580078,18.34100914001465
20201126,17.901390075683594,,,,,,,
20201127,18.005695343017578,18.61309051513672,18.834482192993164,18.995563507080078,,,,
20201128,17.491233825683594,17.661043167114258,,,,,,21.339353561401367
20201129,18.213909149169922,17.890186309814453,17.66632843017578,18.008394241333008,18.010740280151367,17.942964553833008,18.351951599121094,18.697086334228516
20201130,,,,,19.126686096191406,18.638410568237305,18.555301666259766,18.588340759277344
20201201,18.0317325592041,,,,,17.964317321777344,,
20201202,17.833385467529297,17.58021354675293,17.47124481201172,17.854225158691406,18.43921661376953,,,
20201203,18.14518928527832,18.049318313598633,18.072345733642578,18.449678421020508,18.602754592895508,18.073129653930664,17.859155654907227,17.616302490234375
20201204,,18.45098114013672,18.392000198364258,18.769367218017578,19.031770706176758,18.678909301757812,18.74449920654297,18.872453689575195
20201205,,18.77808952331543,18.406124114990234,18.36144256591797,18.709354400634766,,,
20201206,,,,,,18.667343139648438,18.78072166442871,18.4536075592041
20201207,,,,,,,,
20201208,18.05329704284668,17.963640213012695,,,,,,
20201209,18.297927856445312,18.071563720703125,17.939306259155273,18.22049331665039,17.835641860961914,,,18.307832717895508
20201210,,,,,,,,
20201211,,,,,,,,
20201212,17.86008071899414,,,,,,,
20201213,18.398605346679688,18.757307052612305,18.45404624938965,18.347806930541992,17.807811737060547,18.134618759155273,,
20201214,18.04945182800293,17.982805252075195,18.24950408935547,19.160118103027344,20.34567642211914,19.952739715576172,,
20201215,18.789587020874023,18.857500076293945,18.587018966674805,18.826126098632812,18.49579429626465,,,
20201216,,,,,,,,17.375499725341797
20201217,,,,,,,,
20201218,18.338254928588867,18.288036346435547,18.339462280273438,18.77268409729004,,,,
20201219,18.239442825317383,18.157974243164062,18.500524520874023,18.675674438476562,,,,
20201220,18.593137741088867,18.41102409362793,18.354272842407227,18.732885360717773,18.29535675048828,18.251903533935547,,18.17485809326172
20201221,,19.365123748779297,19.15330696105957,19.069355010986328,19.032094955444336,18.376646041870117,18.180028915405273,17.966129302978516
20201222,,,,,,19.287736892700195,18.965375900268555,18.465404510498047
20201223,18.507219314575195,18.486955642700195,,,,,,
20201224,18.388362884521484,18.409563064575195,,18.861194610595703,,,,
20201225,18.854496002197266,18.685747146606445,18.854806900024414,19.054105758666992,18.672204971313477,18.730955123901367,18.68023109436035,18.7114315032959
20201226,,20.278942108154297,20.048547744750977,19.901994705200195,19.778213500976562,19.275718688964844,19.1492862701416,19.161209106445312
20201227,,,,,,,,
20201228,18.214759826660156,18.513519287109375,,,,,,
20201229,17.8128662109375,,,,,,,
20201230,18.446945190429688,,19.339290618896484,19.676557540893555,,18.665586471557617,18.094165802001953,17.539602279663086
20201231,,,,,,,18.52031707763672,18.378664016723633
20210101,,,,,,,18.618831634521484,18.5410099029541
20210102,,,,,,,,18.641908645629883
20210103,,,,,,,,
20210104,17.99866485595703,,,,,,,
20210105,18.539485931396484,,18.751556396484375,18.6261043548584,,,,
20210106,,,,,,,,17.282100677490234
20210107,,,,,,,,17.642656326293945
20210108,17.9677677154541,17.95800018310547,18.240177154541016,18.66634178161621,,,,
20210109,18.534284591674805,18.832897186279297,,19.413732528686523,18.954679489135742,18.350194931030273,18.179319381713867,
20210110,,18.414813995361328,18.793270111083984,19.745893478393555,19.867429733276367,19.524660110473633,19.21580696105957,18.807727813720703
20210111,,19.051666259765625,,,,19.97810935974121,19.974111557006836,19.69751739501953
20210112,,,,,19.959842681884766,19.635908126831055,,
20210113,17.77760887145996,17.795610427856445,18.629531860351562,,,,,
20210114,18.162425994873047,,19.253284454345703,,,18.871097564697266,,
20210115,,,,,,,,
20210116,,,,,,,,
20210117,,,,,,,18.027551651000977,
20210118,17.837604522705078,,,,,,19.2110538482666,18.663158416748047
20210119,18.225276947021484,18.87474822998047,19.52593421936035,,,,,
20210120,18.821435928344727,19.488950729370117,20.049610137939453,19.95050811767578,19.58272361755371,19.040157318115234,18.540950775146484,18.076541900634766
20210121,18.844688415527344,19.552471160888672,,,,19.634361267089844,19.46794319152832,18.969375610351562
